t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.08,6.0467,-1.5162,4.7404,-0.043258,0.0016709,0.63188,0.77386,0.25408,2.0279,2.3506,0.06666,-0.091185,-0.0010499,-0.50688,0.67214,-0.11084,0,0,0,0.075425,0.075425,0.075413,0.075436,0.51728,-1.0776,-1.0836,0.3005,-0.38958,-0.084304
6.09,6.0492,-1.4959,4.7639,-0.042707,0.0016178,0.63352,0.77255,0.24904,2.0346,2.3495,0.066811,-0.092009,-0.0010522,-0.50169,0.66134,-0.12168,0,0,0,0.075333,0.075333,0.075322,0.075345,0.52026,-1.0814,-1.0844,0.29604,-0.38227,-0.077618
6.1,6.0517,-1.4755,4.7874,-0.042153,0.0015607,0.63513,0.77126,0.24405,2.0411,2.3482,0.066959,-0.092828,-0.0010545,-0.49647,0.65051,-0.13253,0,0,0,0.075242,0.075242,0.07523,0.075253,0.5232,-1.0852,-1.0851,0.29157,-0.37493,-0.070926
6.11,6.0541,-1.455,4.8108,-0.041595,0.0014996,0.63671,0.76998,0.23911,2.0476,2.3468,0.067103,-0.093641,-0.0010568,-0.49123,0.63964,-0.14338,0,0,0,0.075151,0.07515,0.075139,0.075162,0.52609,-1.0889,-1.0858,0.28708,-0.36759,-0.064227
6.12,6.0565,-1.4345,4.8343,-0.041034,0.0014345,0.63827,0.76872,0.23422,2.0539,2.3453,0.067244,-0.094448,-0.0010592,-0.48595,0.62873,-0.15424,0,0,0,0.075059,0.075059,0.075047,0.07507,0.52894,-1.0926,-1.0864,0.28258,-0.36022,-0.057524
6.13,6.0588,-1.414,4.8577,-0.040469,0.0013656,0.6398,0.76748,0.22939,2.0601,2.3437,0.067382,-0.09525,-0.0010616,-0.48065,0.61779,-0.16511,0,0,0,0.074968,0.074967,0.074956,0.074979,0.53175,-1.0961,-1.087,0.27807,-0.35284,-0.050814
6.14,6.0611,-1.3933,4.8812,-0.039902,0.0012928,0.6413,0.76625,0.22461,2.0663,2.342,0.067517,-0.096046,-0.0010641,-0.47532,0.60681,-0.17598,0,0,0,0.074876,0.074876,0.074865,0.074887,0.5345,-1.0996,-1.0874,0.27354,-0.34544,-0.044101
6.15,6.0633,-1.3726,4.9046,-0.039331,0.0012162,0.64278,0.76504,0.21988,2.0723,2.3402,0.067648,-0.096836,-0.0010665,-0.46996,0.5958,-0.18686,0,0,0,0.074785,0.074784,0.074774,0.074796,0.53722,-1.103,-1.0878,0.269,-0.33803,-0.037382
6.16,6.0655,-1.3519,4.928,-0.038757,0.0011359,0.64424,0.76384,0.21521,2.0782,2.3383,0.067776,-0.09762,-0.001069,-0.46457,0.58475,-0.19774,0,0,0,0.074694,0.074693,0.074682,0.074704,0.53988,-1.1064,-1.0882,0.26445,-0.3306,-0.030659
6.17,6.0676,-1.3311,4.9513,-0.03818,0.0010519,0.64567,0.76266,0.21059,2.084,2.3363,0.067902,-0.098398,-0.0010715,-0.45916,0.57367,-0.20862,0,0,0,0.074602,0.074602,0.074591,0.074613,0.54251,-1.1097,-1.0885,0.25989,-0.32316,-0.023933
6.18,6.0697,-1.3102,4.9747,-0.0376,0.00096429,0.64708,0.76149,0.20603,2.0897,2.3341,0.068024,-0.09917,-0.0010741,-0.45372,0.56256,-0.21951,0,0,0,0.074511,0.07451,0.0745,0.074521,0.54508,-1.1129,-1.0887,0.25532,-0.3157,-0.017203
6.19,6.0717,-1.2893,4.998,-0.037017,0.00087307,0.64847,0.76034,0.20152,2.0952,2.3319,0.068143,-0.099935,-0.0010767,-0.44826,0.55141,-0.2304,0,0,0,0.07442,0.074419,0.074409,0.07443,0.54761,-1.116,-1.0888,0.25073,-0.30823,-0.01047
6.2,6.0737,-1.2683,5.0213,-0.036431,0.00077831,0.64983,0.75921,0.19706,2.1007,2.3295,0.068259,-0.10069,-0.0010793,-0.44277,0.54024,-0.24128,0,0,0,0.074329,0.074328,0.074318,0.074339,0.5501,-1.119,-1.0889,0.24614,-0.30075,-0.003734
6.21,6.0756,-1.2473,5.0446,-0.035842,0.00068006,0.65117,0.75809,0.19266,2.106,2.327,0.068372,-0.10145,-0.0010819,-0.43726,0.52903,-0.25217,0,0,0,0.074238,0.074237,0.074227,0.074248,0.55253,-1.122,-1.0889,0.24153,-0.29325,0.0030043
6.22,6.0776,-1.2262,5.0679,-0.03525,0.00057836,0.65249,0.75698,0.18832,2.1113,2.3245,0.068482,-0.10219,-0.0010845,-0.43172,0.5178,-0.26306,0,0,0,0.074147,0.074146,0.074136,0.074157,0.55493,-1.1249,-1.0888,0.23692,-0.28575,0.0097447
6.23,6.0794,-1.205,5.0911,-0.034655,0.00047327,0.65378,0.75589,0.18403,2.1164,2.3218,0.06859,-0.10293,-0.0010872,-0.42616,0.50653,-0.27395,0,0,0,0.074057,0.074055,0.074046,0.074066,0.55727,-1.1277,-1.0887,0.23229,-0.27822,0.016487
6.24,6.0812,-1.1839,5.1143,-0.034057,0.00036483,0.65505,0.75482,0.17979,2.1214,2.319,0.068695,-0.10366,-0.0010899,-0.42057,0.49524,-0.28483,0,0,0,0.073966,0.073965,0.073955,0.073975,0.55957,-1.1304,-1.0885,0.22766,-0.27069,0.02323
6.25,6.083,-1.1626,5.1375,-0.033456,0.0002531,0.6563,0.75375,0.17562,2.1263,2.3161,0.068797,-0.10439,-0.0010925,-0.41497,0.48393,-0.29572,0,0,0,0.073875,0.073874,0.073865,0.073885,0.56183,-1.1331,-1.0882,0.22301,-0.26315,0.029975
6.26,6.0847,-1.1413,5.1606,-0.032852,0.00013811,0.65753,0.75271,0.1715,2.1311,2.3131,0.068896,-0.1051,-0.0010953,-0.40934,0.47258,-0.3066,0,0,0,0.073785,0.073784,0.073774,0.073794,0.56403,-1.1357,-1.0879,0.21836,-0.25559,0.03672
6.27,6.0864,-1.12,5.1837,-0.032246,1.9914e-05,0.65874,0.75168,0.16743,2.1357,2.31,0.068992,-0.10581,-0.001098,-0.40369,0.46121,-0.31748,0,0,0,0.073695,0.073693,0.073684,0.073704,0.56619,-1.1382,-1.0875,0.21369,-0.24803,0.043466
6.28,6.0881,-1.0986,5.2068,-0.031637,-0.00010143,0.65993,0.75066,0.16342,2.1403,2.3067,0.069086,-0.10652,-0.0011007,-0.39801,0.44982,-0.32835,0,0,0,0.073605,0.073603,0.073594,0.073613,0.56831,-1.1407,-1.087,0.20902,-0.24045,0.050212
6.29,6.0897,-1.0772,5.2299,-0.031025,-0.00022589,0.6611,0.74966,0.15947,2.1447,2.3034,0.069177,-0.10721,-0.0011035,-0.39232,0.4384,-0.33922,0,0,0,0.073514,0.073513,0.073504,0.073523,0.57037,-1.143,-1.0865,0.20434,-0.23287,0.056957
6.3,6.0913,-1.0557,5.2529,-0.03041,-0.00035341,0.66224,0.74867,0.15558,2.1491,2.2999,0.069266,-0.1079,-0.0011062,-0.38661,0.42696,-0.35008,0,0,0,0.073425,0.073423,0.073414,0.073433,0.57239,-1.1453,-1.0859,0.19965,-0.22528,0.063702
6.31,6.0928,-1.0342,5.2759,-0.029793,-0.00048393,0.66337,0.7477,0.15174,2.1533,2.2964,0.069351,-0.10858,-0.001109,-0.38087,0.41549,-0.36093,0,0,0,0.073335,0.073334,0.073325,0.073343,0.57437,-1.1475,-1.0852,0.19495,-0.21767,0.070446
6.32,6.0943,-1.0127,5.2988,-0.029173,-0.00061743,0.66448,0.74674,0.14796,2.1574,2.2927,0.069435,-0.10925,-0.0011118,-0.37512,0.40401,-0.37178,0,0,0,0.073245,0.073244,0.073235,0.073254,0.57629,-1.1497,-1.0845,0.19025,-0.21006,0.077188
6.33,6.0958,-0.99106,5.3217,-0.02855,-0.00075384,0.66557,0.74579,0.14424,2.1614,2.2889,0.069516,-0.10992,-0.0011146,-0.36935,0.3925,-0.38262,0,0,0,0.073156,0.073155,0.073146,0.073164,0.57817,-1.1517,-1.0837,0.18554,-0.20244,0.083929
6.34,6.0972,-0.96943,5.3446,-0.027925,-0.00089312,0.66664,0.74486,0.14057,2.1652,2.2851,0.069594,-0.11057,-0.0011174,-0.36356,0.38097,-0.39345,0,0,0,0.073067,0.073065,0.073057,0.073075,0.58,-1.1537,-1.0828,0.18082,-0.19482,0.090668
6.35,6.0986,-0.94776,5.3674,-0.027297,-0.0010352,0.66769,0.74394,0.13696,2.169,2.2811,0.06967,-0.11122,-0.0011202,-0.35775,0.36942,-0.40428,0,0,0,0.072978,0.072976,0.072968,0.072986,0.58179,-1.1556,-1.0818,0.17609,-0.18718,0.097404
6.36,6.0999,-0.92605,5.3902,-0.026667,-0.0011801,0.66872,0.74304,0.13342,2.1726,2.277,0.069743,-0.11186,-0.001123,-0.35192,0.35786,-0.41509,0,0,0,0.072889,0.072887,0.072879,0.072897,0.58352,-1.1575,-1.0808,0.17136,-0.17954,0.10414
6.37,6.1013,-0.90431,5.413,-0.026034,-0.0013277,0.66973,0.74215,0.12993,2.1761,2.2728,0.069814,-0.11249,-0.0011258,-0.34608,0.34628,-0.42589,0,0,0,0.0728,0.072799,0.072791,0.072808,0.58521,-1.1592,-1.0798,0.16662,-0.1719,0.11087
6.38,6.1025,-0.88253,5.4357,-0.025399,-0.001478,0.67073,0.74127,0.12649,2.1795,2.2685,0.069883,-0.11312,-0.0011286,-0.34022,0.33467,-0.43668,0,0,0,0.072712,0.07271,0.072702,0.072719,0.58686,-1.1609,-1.0786,0.16188,-0.16424,0.11759
6.39,6.1038,-0.86072,5.4583,-0.024761,-0.0016309,0.6717,0.7404,0.12312,2.1828,2.264,0.069949,-0.11373,-0.0011314,-0.33434,0.32306,-0.44747,0,0,0,0.072624,0.072622,0.072614,0.072631,0.58845,-1.1625,-1.0774,0.15713,-0.15658,0.12432
6.4,6.105,-0.83887,5.481,-0.024121,-0.0017864,0.67266,0.73955,0.11981,2.186,2.2595,0.070013,-0.11434,-0.0011342,-0.32845,0.31142,-0.45823,0,0,0,0.072536,0.072534,0.072526,0.072543,0.59,-1.164,-1.0761,0.15237,-0.14892,0.13104
6.41,6.1062,-0.817,5.5035,-0.023479,-0.0019445,0.6736,0.73872,0.11655,2.1891,2.2549,0.070074,-0.11493,-0.001137,-0.32254,0.29978,-0.46899,0,0,0,0.072448,0.072446,0.072439,0.072455,0.5915,-1.1655,-1.0748,0.14761,-0.14125,0.13775
6.42,6.1073,-0.79509,5.5261,-0.022834,-0.002105,0.67453,0.73789,0.11336,2.192,2.2501,0.070133,-0.11552,-0.0011398,-0.31662,0.28812,-0.47973,0,0,0,0.07236,0.072359,0.072351,0.072367,0.59295,-1.1669,-1.0734,0.14285,-0.13358,0.14446
6.43,6.1085,-0.77316,5.5485,-0.022187,-0.002268,0.67543,0.73708,0.11022,2.1948,2.2453,0.07019,-0.1161,-0.0011426,-0.31068,0.27644,-0.49045,0,0,0,0.072273,0.072271,0.072264,0.07228,0.59436,-1.1682,-1.0719,0.13808,-0.1259,0.15117
6.44,6.1095,-0.75119,5.571,-0.021538,-0.0024334,0.67632,0.73628,0.10714,2.1975,2.2403,0.070245,-0.11667,-0.0011453,-0.30473,0.26475,-0.50117,0,0,0,0.072186,0.072184,0.072177,0.072193,0.59571,-1.1694,-1.0704,0.1333,-0.11822,0.15787
6.45,6.1106,-0.72921,5.5933,-0.020887,-0.0026012,0.6772,0.7355,0.10413,2.2001,2.2353,0.070297,-0.11723,-0.0011481,-0.29877,0.25305,-0.51186,0,0,0,0.072099,0.072097,0.07209,0.072106,0.59702,-1.1705,-1.0687,0.12852,-0.11054,0.16456
6.46,6.1116,-0.70719,5.6157,-0.020233,-0.0027712,0.67805,0.73473,0.10117,2.2026,2.2301,0.070347,-0.11778,-0.0011509,-0.29279,0.24134,-0.52254,0,0,0,0.072012,0.072011,0.072004,0.072019,0.59828,-1.1716,-1.0671,0.12374,-0.10285,0.17125
6.47,6.1126,-0.68515,5.6379,-0.019577,-0.0029436,0.67889,0.73397,0.09827,2.2049,2.2248,0.070394,-0.11832,-0.0011536,-0.2868,0.22962,-0.5332,0,0,0,0.071926,0.071925,0.071918,0.071933,0.5995,-1.1726,-1.0653,0.11895,-0.095164,0.17793
6.48,6.1136,-0.66309,5.6602,-0.01892,-0.0031181,0.67972,0.73322,0.095432,2.2072,2.2194,0.07044,-0.11886,-0.0011563,-0.2808,0.21789,-0.54385,0,0,0,0.07184,0.071839,0.071832,0.071846,0.60066,-1.1735,-1.0635,0.11416,-0.087474,0.1846
6.49,6.1145,-0.64101,5.6823,-0.01826,-0.0032948,0.68052,0.73249,0.092654,2.2093,2.2139,0.070483,-0.11938,-0.001159,-0.27479,0.20615,-0.55447,0,0,0,0.071754,0.071753,0.071746,0.07176,0.60178,-1.1743,-1.0616,0.10937,-0.079782,0.19127
6.5,6.1154,-0.61891,5.7044,-0.017598,-0.0034736,0.68132,0.73177,0.089937,2.2113,2.2083,0.070524,-0.11989,-0.0011617,-0.26876,0.1944,-0.56508,0,0,0,0.071669,0.071667,0.071661,0.071675,0.60285,-1.1751,-1.0597,0.10458,-0.07209,0.19793
6.51,6.1163,-0.59679,5.7265,-0.016934,-0.0036545,0.68209,0.73106,0.087279,2.2132,2.2026,0.070563,-0.12039,-0.0011644,-0.26273,0.18265,-0.57567,0,0,0,0.071583,0.071582,0.071576,0.07159,0.60387,-1.1758,-1.0577,0.099779,-0.064396,0.20458
6.52,6.1172,-0.57464,5.7485,-0.016269,-0.0038374,0.68285,0.73037,0.084682,2.215,2.1968,0.070599,-0.12089,-0.0011671,-0.25669,0.17089,-0.58623,0,0,0,0.071499,0.071497,0.071491,0.071504,0.60485,-1.1764,-1.0556,0.094979,-0.056702,0.21122
6.53,6.118,-0.55249,5.7704,-0.015601,-0.0040223,0.6836,0.72968,0.082145,2.2166,2.1909,0.070634,-0.12137,-0.0011697,-0.25063,0.15912,-0.59678,0,0,0,0.071414,0.071413,0.071407,0.07142,0.60577,-1.1769,-1.0534,0.090178,-0.049009,0.21785
6.54,6.1188,-0.53031,5.7923,-0.014932,-0.0042091,0.68433,0.72901,0.079669,2.2181,2.1849,0.070666,-0.12184,-0.0011723,-0.24457,0.14735,-0.6073,0,0,0,0.07133,0.071328,0.071322,0.071335,0.60665,-1.1774,-1.0512,0.085374,-0.041316,0.22448
6.55,6.1196,-0.50812,5.8141,-0.01426,-0.0043978,0.68504,0.72835,0.077254,2.2196,2.1788,0.070696,-0.12231,-0.0011749,-0.2385,0.13557,-0.6178,0,0,0,0.071246,0.071244,0.071239,0.071251,0.60748,-1.1777,-1.049,0.08057,-0.033624,0.23109
6.56,6.1204,-0.48592,5.8359,-0.013587,-0.0045883,0.68574,0.72771,0.074899,2.2208,2.1725,0.070724,-0.12276,-0.0011774,-0.23242,0.1238,-0.62828,0,0,0,0.071162,0.071161,0.071155,0.071167,0.60826,-1.178,-1.0466,0.075764,-0.025933,0.2377
6.57,6.1211,-0.46371,5.8576,-0.012912,-0.0047807,0.68642,0.72707,0.072606,2.222,2.1662,0.07075,-0.1232,-0.00118,-0.22634,0.11201,-0.63873,0,0,0,0.071079,0.071077,0.071072,0.071084,0.60899,-1.1783,-1.0442,0.070957,-0.018244,0.2443
6.58,6.1218,-0.44148,5.8792,-0.012236,-0.0049747,0.68709,0.72645,0.070373,2.2231,2.1598,0.070773,-0.12363,-0.0011825,-0.22024,0.10023,-0.64916,0,0,0,0.070996,0.070994,0.070989,0.071001,0.60968,-1.1784,-1.0417,0.06615,-0.010557,0.25088
6.59,6.1225,-0.41925,5.9008,-0.011558,-0.0051705,0.68775,0.72584,0.068201,2.224,2.1532,0.070795,-0.12405,-0.0011849,-0.21414,0.088447,-0.65957,0,0,0,0.070913,0.070912,0.070907,0.070918,0.61032,-1.1785,-1.0392,0.061342,-0.0028731,0.25746
6.6,6.1232,-0.397,5.9223,-0.010878,-0.0053679,0.68839,0.72524,0.06609,2.2249,2.1466,0.070814,-0.12446,-0.0011874,-0.20804,0.076662,-0.66995,0,0,0,0.07083,0.070829,0.070824,0.070835,0.61091,-1.1785,-1.0366,0.056535,0.0048081,0.26402
6.61,6.1238,-0.37475,5.9437,-0.010197,-0.0055669,0.68901,0.72466,0.06404,2.2256,2.1398,0.070831,-0.12486,-0.0011898,-0.20192,0.064878,-0.6803,0,0,0,0.070748,0.070748,0.070743,0.070753,0.61145,-1.1784,-1.0339,0.051728,0.012486,0.27058
6.62,6.1245,-0.35249,5.9651,-0.0095139,-0.0057675,0.68962,0.72408,0.062051,2.2262,2.133,0.070846,-0.12525,-0.0011922,-0.19581,0.053095,-0.69062,0,0,0,0.070667,0.070666,0.070661,0.070671,0.61194,-1.1782,-1.0312,0.046921,0.02016,0.27712
6.63,6.1251,-0.33023,5.9864,-0.0088296,-0.0059696,0.69022,0.72352,0.060124,2.2266,2.126,0.070859,-0.12562,-0.0011945,-0.18969,0.041314,-0.70092,0,0,0,0.070586,0.070585,0.07058,0.07059,0.61239,-1.178,-1.0284,0.042115,0.02783,0.28365
6.64,6.1257,-0.30796,6.0076,-0.0081438,-0.0061731,0.6908,0.72297,0.058258,2.227,2.1189,0.07087,-0.12599,-0.0011968,-0.18356,0.029536,-0.71119,0,0,0,0.070505,0.070504,0.070499,0.070509,0.61278,-1.1777,-1.0255,0.03731,0.035495,0.29016
6.65,6.1262,-0.28569,6.0287,-0.0074566,-0.006378,0.69137,0.72243,0.056453,2.2272,2.1118,0.070878,-0.12634,-0.001199,-0.17743,0.017761,-0.72143,0,0,0,0.070424,0.070423,0.070419,0.070428,0.61313,-1.1773,-1.0226,0.032506,0.043155,0.29667
6.66,6.1268,-0.26342,6.0498,-0.006768,-0.0065843,0.69193,0.7219,0.054709,2.2273,2.1045,0.070885,-0.12669,-0.0012012,-0.1713,0.0059906,-0.73164,0,0,0,0.070344,0.070343,0.070339,0.070348,0.61343,-1.1768,-1.0196,0.027704,0.050809,0.30316
6.67,6.1273,-0.24114,6.0708,-0.0060782,-0.0067919,0.69247,0.72139,0.053027,2.2273,2.0971,0.070889,-0.12702,-0.0012034,-0.16516,-0.0057746,-0.74182,0,0,0,0.070264,0.070263,0.070259,0.070268,0.61369,-1.1762,-1.0165,0.022904,0.058458,0.30963
6.68,6.1279,-0.21887,6.0918,-0.0053871,-0.0070008,0.693,0.72089,0.051406,2.2272,2.0897,0.070891,-0.12734,-0.0012055,-0.15902,-0.017534,-0.75197,0,0,0,0.070185,0.070184,0.07018,0.070189,0.61389,-1.1756,-1.0134,0.018106,0.066101,0.3161
6.69,6.1284,-0.1966,6.1126,-0.0046947,-0.0072109,0.69351,0.72039,0.049846,2.227,2.0821,0.070892,-0.12765,-0.0012076,-0.15288,-0.029287,-0.76209,0,0,0,0.070106,0.070105,0.070101,0.070109,0.61405,-1.1749,-1.0102,0.013311,0.073737,0.32255
6.7,6.1289,-0.17433,6.1334,-0.0040012,-0.0074222,0.69401,0.71991,0.048348,2.2266,2.0744,0.07089,-0.12794,-0.0012096,-0.14674,-0.041032,-0.77217,0,0,0,0.070027,0.070027,0.070023,0.070031,0.61416,-1.1741,-1.0069,0.0085182,0.081366,0.32898
6.71,6.1293,-0.15207,6.1541,-0.0033065,-0.0076345,0.6945,0.71944,0.046911,2.2262,2.0667,0.070885,-0.12823,-0.0012116,-0.1406,-0.052769,-0.78223,0,0,0,0.069949,0.069948,0.069945,0.069952,0.61422,-1.1733,-1.0036,0.0037283,0.088987,0.3354
6.72,6.1298,-0.12981,6.1747,-0.0026108,-0.007848,0.69497,0.71899,0.045536,2.2256,2.0588,0.070879,-0.1285,-0.0012135,-0.13446,-0.064498,-0.79225,0,0,0,0.069871,0.069871,0.069867,0.069874,0.61423,-1.1724,-1.0002,-0.0010583,0.0966,0.34181
6.73,6.1302,-0.10755,6.1953,-0.001914,-0.0080625,0.69543,0.71854,0.044222,2.2249,2.0508,0.070871,-0.12876,-0.0012153,-0.12832,-0.076217,-0.80223,0,0,0,0.069794,0.069793,0.06979,0.069797,0.6142,-1.1714,-0.99675,-0.0058414,0.10421,0.3482
6.74,6.1307,-0.085309,6.2158,-0.0012162,-0.0082779,0.69588,0.71811,0.04297,2.2241,2.0427,0.07086,-0.12901,-0.0012172,-0.12218,-0.087925,-0.81218,0,0,0,0.069717,0.069716,0.069713,0.06972,0.61412,-1.1703,-0.99324,-0.010621,0.1118,0.35457
6.75,6.1311,-0.063074,6.2361,-0.0005175,-0.0084943,0.69632,0.71769,0.041779,2.2231,2.0346,0.070848,-0.12924,-0.0012189,-0.11603,-0.099622,-0.8221,0,0,0,0.06964,0.06964,0.069637,0.069643,0.61399,-1.1691,-0.98966,-0.015396,0.11939,0.36093
6.76,6.1315,-0.040848,6.2565,0.00018213,-0.0087115,0.69674,0.71727,0.040649,2.2221,2.0263,0.070833,-0.12947,-0.0012206,-0.1099,-0.11131,-0.83197,0,0,0,0.069564,0.069564,0.069561,0.069567,0.61381,-1.1679,-0.98602,-0.020167,0.12697,0.36727
6.77,6.1319,-0.018633,6.2767,0.00088261,-0.0089296,0.69714,0.71687,0.039581,2.2209,2.0179,0.070816,-0.12968,-0.0012222,-0.10376,-0.12298,-0.84182,0,0,0,0.069488,0.069488,0.069486,0.069491,0.61358,-1.1666,-0.98232,-0.024933,0.13454,0.37359
6.78,6.1323,0.0035699,6.2968,0.0015839,-0.0091484,0.69754,0.71649,0.038574,2.2196,2.0095,0.070797,-0.12988,-0.0012238,-0.097624,-0.13464,-0.85162,0,0,0,0.069413,0.069413,0.06941,0.069416,0.61331,-1.1652,-0.97855,-0.029695,0.14209,0.3799
6.79,6.1327,0.025759,6.3169,0.0022859,-0.009368,0.69792,0.71611,0.037628,2.2182,2.0009,0.070776,-0.13007,-0.0012253,-0.091493,-0.14628,-0.86139,0,0,0,0.069338,0.069338,0.069336,0.069341,0.61299,-1.1637,-0.97472,-0.034451,0.14964,0.38619
6.8,6.1331,0.047933,6.3368,0.0029887,-0.0095882,0.69829,0.71574,0.036744,2.2167,1.9922,0.070753,-0.13024,-0.0012267,-0.085365,-0.15791,-0.87111,0,0,0,0.069264,0.069264,0.069262,0.069266,0.61262,-1.1622,-0.97082,-0.039202,0.15718,0.39246
6.81,6.1334,0.070092,6.3567,0.0036921,-0.0098091,0.69865,0.71539,0.035921,2.215,1.9835,0.070727,-0.1304,-0.0012281,-0.07924,-0.16953,-0.8808,0,0,0,0.06919,0.06919,0.069188,0.069192,0.6122,-1.1606,-0.96687,-0.043947,0.1647,0.39871
6.82,6.1338,0.092234,6.3765,0.0043961,-0.010031,0.69899,0.71505,0.035159,2.2133,1.9746,0.0707,-0.13055,-0.0012294,-0.073121,-0.18113,-0.89045,0,0,0,0.069117,0.069117,0.069115,0.069119,0.61174,-1.1589,-0.96285,-0.048687,0.17221,0.40495
6.83,6.1341,0.11436,6.3962,0.0051007,-0.010253,0.69932,0.71471,0.034459,2.2114,1.9657,0.07067,-0.13068,-0.0012307,-0.067006,-0.19271,-0.90006,0,0,0,0.069044,0.069044,0.069042,0.069045,0.61123,-1.1572,-0.95877,-0.05342,0.17971,0.41116
6.84,6.1345,0.13646,6.4158,0.0058058,-0.010475,0.69964,0.71439,0.033819,2.2094,1.9566,0.070638,-0.13081,-0.0012318,-0.060896,-0.20427,-0.90963,0,0,0,0.068971,0.068972,0.06897,0.068973,0.61067,-1.1553,-0.95463,-0.058146,0.1872,0.41736
6.85,6.1348,0.15855,6.4353,0.0065113,-0.010698,0.69995,0.71409,0.033241,2.2073,1.9475,0.070604,-0.13092,-0.0012329,-0.054792,-0.21581,-0.91915,0,0,0,0.068899,0.0689,0.068898,0.068901,0.61007,-1.1534,-0.95042,-0.062866,0.19467,0.42353
6.86,6.1351,0.18061,6.4548,0.0072173,-0.010921,0.70024,0.71379,0.032723,2.2051,1.9382,0.070567,-0.13101,-0.0012339,-0.048695,-0.22734,-0.92863,0,0,0,0.068827,0.068828,0.068827,0.068829,0.60942,-1.1514,-0.94616,-0.067579,0.20213,0.42969
6.87,6.1355,0.20265,6.4741,0.0079236,-0.011145,0.70052,0.7135,0.032267,2.2028,1.9289,0.070529,-0.1311,-0.0012349,-0.042604,-0.23884,-0.93807,0,0,0,0.068756,0.068757,0.068756,0.068758,0.60872,-1.1494,-0.94183,-0.072284,0.20958,0.43583
6.88,6.1358,0.22466,6.4933,0.0086302,-0.011369,0.70079,0.71323,0.031871,2.2003,1.9195,0.070488,-0.13117,-0.0012357,-0.036521,-0.25032,-0.94747,0,0,0,0.068686,0.068687,0.068685,0.068687,0.60797,-1.1472,-0.93744,-0.076982,0.21701,0.44194
6.89,6.1361,0.24665,6.5125,0.0093371,-0.011593,0.70104,0.71296,0.031536,2.1978,1.91,0.070445,-0.13122,-0.0012365,-0.030445,-0.26178,-0.95682,0,0,0,0.068616,0.068617,0.068616,0.068617,0.60718,-1.145,-0.93299,-0.081672,0.22443,0.44803
6.9,6.1364,0.26862,6.5315,0.010044,-0.011817,0.70129,0.71271,0.031262,2.1951,1.9003,0.0704,-0.13126,-0.0012372,-0.024377,-0.27322,-0.96613,0,0,0,0.068546,0.068547,0.068546,0.068547,0.60634,-1.1427,-0.92848,-0.086354,0.23183,0.45411
6.91,6.1367,0.29056,6.5505,0.010751,-0.012041,0.70152,0.71247,0.031049,2.1923,1.8906,0.070352,-0.13129,-0.0012378,-0.018318,-0.28464,-0.97539,0,0,0,0.068477,0.068478,0.068477,0.068478,0.60545,-1.1404,-0.92391,-0.091028,0.23922,0.46016
6.92,6.137,0.31246,6.5693,0.011459,-0.012266,0.70173,0.71224,0.030896,2.1894,1.8808,0.070302,-0.13131,-0.0012383,-0.012269,-0.29603,-0.98461,0,0,0,0.068408,0.06841,0.068409,0.068409,0.60452,-1.138,-0.91928,-0.095692,0.24659,0.46619
6.93,6.1373,0.33434,6.5881,0.012166,-0.01249,0.70194,0.71202,0.030803,2.1864,1.8709,0.070251,-0.13131,-0.0012388,-0.0062283,-0.3074,-0.99378,0,0,0,0.06834,0.068342,0.068341,0.068341,0.60354,-1.1355,-0.91458,-0.10035,0.25394,0.47219
6.94,6.1377,0.35619,6.6068,0.012874,-0.012714,0.70213,0.71182,0.030771,2.1833,1.861,0.070196,-0.1313,-0.0012391,-0.00019803,-0.31874,-1.0029,0,0,0,0.068273,0.068274,0.068274,0.068273,0.60251,-1.1329,-0.90983,-0.105,0.26128,0.47818
6.95,6.138,0.37801,6.6253,0.013581,-0.012939,0.70231,0.71162,0.030799,2.18,1.8509,0.07014,-0.13128,-0.0012394,0.0058217,-0.33006,-1.012,0,0,0,0.068206,0.068207,0.068207,0.068206,0.60144,-1.1302,-0.90502,-0.10963,0.2686,0.48414
6.96,6.1383,0.39979,6.6438,0.014288,-0.013163,0.70248,0.71144,0.030887,2.1767,1.8407,0.070081,-0.13124,-0.0012396,0.011831,-0.34134,-1.021,0,0,0,0.068139,0.068141,0.068141,0.068139,0.60032,-1.1275,-0.90015,-0.11426,0.2759,0.49008
6.97,6.1386,0.42154,6.6621,0.014995,-0.013387,0.70264,0.71127,0.031036,2.1732,1.8305,0.07002,-0.13119,-0.0012397,0.017828,-0.35261,-1.03,0,0,0,0.068073,0.068075,0.068075,0.068073,0.59915,-1.1247,-0.89522,-0.11888,0.28318,0.49599
6.98,6.1389,0.44326,6.6804,0.015702,-0.01361,0.70278,0.71111,0.031244,2.1696,1.8201,0.069956,-0.13112,-0.0012397,0.023813,-0.36384,-1.0389,0,0,0,0.068007,0.068009,0.06801,0.068007,0.59794,-1.1219,-0.89023,-0.12348,0.29045,0.50188
