t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
13.56,0.89997,-0.89775,3.1221,-0.74532,0.12276,0.068801,0.65168,10.832,5.1316,-3.7419,1.9115,-1.2636,-0.81998,1.836,31.588,-14.318,0,0,0,6.7168,6.8271,6.7368,6.8866,-22.232,9.3356,69.178,10.141,-2.8683,855.28
13.57,1.0084,-0.84485,3.084,-0.73693,0.12668,0.079046,0.65927,10.849,5.448,-3.8815,2.1414,-1.3747,-0.79504,1.6142,31.681,-13.584,0,0,0,6.7118,6.8203,6.7367,6.8853,-22.118,9.1161,77.702,12.545,-42.279,847.31
13.58,1.117,-0.78879,3.0445,-0.72747,0.13079,0.090019,0.66752,10.864,5.7652,-4.0133,2.3603,-1.4958,-0.76732,1.3937,31.769,-12.765,0,0,0,6.7097,6.8144,6.7388,6.8835,-21.982,8.4642,86.079,14.584,-89.426,825.8
13.59,1.2257,-0.72955,3.0038,-0.71692,0.135,0.10171,0.67636,10.877,6.0833,-4.1365,2.5633,-1.6257,-0.73751,1.1746,31.848,-11.863,0,0,0,6.7108,6.8102,6.7433,6.8817,-21.828,7.3002,94.169,16.142,-144.74,789.66
13.6,1.3345,-0.66712,2.9618,-0.70531,0.13922,0.1141,0.68567,10.888,6.4021,-4.2503,2.7461,-1.7626,-0.70636,0.95718,31.913,-10.883,0,0,0,6.7153,6.8079,6.7505,6.88,-21.661,5.5441,101.82,17.206,-207.66,739.25
13.61,1.4434,-0.6015,2.9188,-0.69268,0.14332,0.12712,0.69534,10.896,6.7215,-4.354,2.9048,-1.904,-0.67469,0.74144,31.957,-9.8286,0,0,0,6.7234,6.8082,6.7602,6.879,-21.485,3.1259,108.91,17.845,-276.93,676.02
13.62,1.5524,-0.53269,2.8748,-0.67908,0.14718,0.14071,0.70526,10.903,7.0412,-4.4467,3.0373,-2.0475,-0.64326,0.52748,31.973,-8.7069,0,0,0,6.7346,6.8112,6.7724,6.8789,-21.305,-0.011219,115.31,18.131,-351.22,601.42
13.63,1.6615,-0.46068,2.8299,-0.6646,0.15069,0.15478,0.7153,10.907,7.3609,-4.5279,3.1424,-2.1903,-0.6128,0.31534,31.954,-7.5251,0,0,0,6.7485,6.8167,6.7865,6.8799,-21.124,-3.9109,120.91,18.134,-429.23,516.93
13.64,1.7705,-0.38547,2.7843,-0.6493,0.15372,0.16921,0.72536,10.909,7.6801,-4.597,3.2203,-2.3302,-0.58395,0.105,31.892,-6.2917,0,0,0,6.7645,6.8246,6.8018,6.882,-20.943,-8.6039,125.62,17.926,-509.66,424.01
13.65,1.8796,-0.30708,2.738,-0.6333,0.15619,0.1839,0.73533,10.909,7.9985,-4.6536,3.2723,-2.4649,-0.55725,-0.10354,31.78,-5.016,0,0,0,6.7817,6.834,6.8174,6.8848,-20.766,-14.108,129.36,17.576,-591.2,324.14
13.66,1.9887,-0.2255,2.6912,-0.61669,0.158,0.19873,0.74514,10.907,8.3155,-4.6972,3.3008,-2.5932,-0.53316,-0.31032,31.608,-3.7079,0,0,0,6.7988,6.8442,6.8322,6.8879,-20.592,-20.427,132.08,17.156,-672.56,218.77
13.67,2.0978,-0.14077,2.6441,-0.59957,0.1591,0.2136,0.75471,10.903,8.6305,-4.7277,3.309,-2.7145,-0.51201,-0.51539,31.368,-2.3779,0,0,0,6.8148,6.854,6.8448,6.8905,-20.423,-27.554,133.73,16.738,-752.41,109.38
13.68,2.2068,-0.052905,2.5967,-0.58201,0.15943,0.22841,0.76399,10.897,8.9426,-4.7447,3.3005,-2.8291,-0.49407,-0.71879,31.054,-1.037,0,0,0,6.828,6.8617,6.8535,6.8916,-20.257,-35.466,134.26,16.391,-829.46,-2.5676
13.69,2.3157,0.038068,2.5492,-0.56409,0.15896,0.24308,0.77295,10.888,9.2513,-4.7484,3.2796,-2.938,-0.47952,-0.92054,30.656,0.30356,0,0,0,6.8371,6.866,6.8568,6.8898,-20.094,-44.129,133.67,16.187,-902.4,-115.6
13.7,2.4245,0.13211,2.5018,-0.54587,0.15767,0.25754,0.78156,10.878,9.5555,-4.7387,3.2503,-3.0431,-0.46848,-1.1207,30.169,1.6326,0,0,0,6.8402,6.8649,6.8527,6.8838,-19.933,-53.496,131.95,16.196,-969.93,-228.25
13.71,2.5332,0.22916,2.4545,-0.52739,0.15555,0.27175,0.78982,10.866,9.8543,-4.7158,3.217,-3.1472,-0.46103,-1.3192,29.584,2.9388,0,0,0,6.8358,6.8567,6.8397,6.872,-19.769,-63.506,129.11,16.49,-1030.7,-339.06
13.72,2.6418,0.32917,2.4075,-0.50866,0.15259,0.28566,0.79774,10.852,10.147,-4.6801,3.1835,-3.2534,-0.4572,-1.516,28.897,4.2112,0,0,0,6.8222,6.8396,6.8158,6.8527,-19.602,-74.084,125.18,17.139,-1083.5,-446.55
13.73,2.7503,0.43207,2.3609,-0.48967,0.14877,0.29925,0.80532,10.836,10.432,-4.6318,3.1536,-3.3654,-0.45705,-1.7112,28.101,5.4389,0,0,0,6.7979,6.8118,6.7796,6.8244,-19.425,-85.145,120.2,18.215,-1127,-549.26
13.74,2.8585,0.53778,2.3149,-0.47039,0.14409,0.31253,0.81259,10.818,10.708,-4.5715,3.1308,-3.4873,-0.46057,-1.9045,27.193,6.6118,0,0,0,6.7615,6.7719,6.7295,6.7857,-19.236,-96.588,114.22,19.787,-1159.8,-645.71
13.75,2.9666,0.64621,2.2696,-0.45076,0.13851,0.32548,0.81957,10.798,10.975,-4.4997,3.1182,-3.6233,-0.4678,-2.0958,26.168,7.7202,0,0,0,6.712,6.7187,6.6644,6.7354,-19.028,-108.3,107.31,21.928,-1180.7,-734.45
13.76,3.0745,0.75725,2.225,-0.43072,0.13199,0.33811,0.82628,10.776,11.231,-4.4173,3.1189,-3.778,-0.47875,-2.285,25.026,8.7552,0,0,0,6.6485,6.6512,6.5835,6.6727,-18.795,-120.16,99.557,24.708,-1188.3,-814
13.77,3.1821,0.8708,2.1812,-0.41014,0.12449,0.35043,0.83276,10.752,11.476,-4.3249,3.1355,-3.9557,-0.49343,-2.4716,23.765,9.7088,0,0,0,6.5706,6.5689,6.4863,6.597,-18.531,-132.02,91.063,28.197,-1181.4,-882.9
13.78,3.2895,0.98672,2.1385,-0.3889,0.11593,0.36245,0.83902,10.726,11.706,-4.2234,3.1704,-4.1607,-0.51184,-2.6555,22.386,10.574,0,0,0,6.4784,6.472,6.3732,6.5083,-18.228,-143.73,81.94,32.467,-1158.6,-939.68
13.79,3.3967,1.1049,2.0968,-0.36685,0.10623,0.37414,0.84507,10.699,11.923,-4.1137,3.2257,-4.3969,-0.5339,-2.8361,20.892,11.346,0,0,0,6.3723,6.361,6.245,6.4071,-17.879,-155.13,72.315,37.589,-1118.7,-982.86
13.8,3.5035,1.2251,2.0562,-0.34383,0.095301,0.38549,0.85094,10.67,12.124,-3.9968,3.3032,-4.6669,-0.55949,-3.0129,19.285,12.019,0,0,0,6.2535,6.2373,6.1036,6.2944,-17.474,-166.05,62.332,43.601,-1060.8,-1011.4
13.81,3.61,1.3473,2.0169,-0.31963,0.083029,0.39645,0.8566,10.639,12.308,-3.8737,3.4042,-4.9721,-0.58837,-3.1853,17.573,12.592,0,0,0,6.1237,6.103,5.9516,6.1716,-17.004,-176.3,52.135,50.402,-986.19,-1025.8
13.82,3.7163,1.4712,1.9788,-0.29407,0.069309,0.40693,0.86205,10.606,12.475,-3.7453,3.5291,-5.3118,-0.62019,-3.3527,15.762,13.062,0,0,0,5.9852,5.9609,5.7926,6.0409,-16.463,-185.72,41.86,57.851,-896.73,-1027.1
13.83,3.8222,1.5967,1.942,-0.26695,0.054041,0.41682,0.86723,10.572,12.623,-3.6128,3.6778,-5.6824,-0.65446,-3.5143,13.862,13.429,0,0,0,5.841,5.8146,5.6311,5.9045,-15.845,-194.19,31.632,65.809,-794.27,-1016.5
13.84,3.9277,1.7236,1.9065,-0.23807,0.037152,0.42593,0.87208,10.536,12.752,-3.4771,3.8488,-6.0762,-0.69046,-3.6693,11.882,13.695,0,0,0,5.6942,5.6683,5.4729,5.7653,-15.146,-201.57,21.566,74.133,-680.69,-994.85
13.85,4.0329,1.8517,1.8725,-0.20727,0.018614,0.43405,0.87652,10.498,12.861,-3.3392,4.0397,-6.4807,-0.72721,-3.817,9.8343,13.861,0,0,0,5.5486,5.5267,5.3243,5.6261,-14.362,-207.77,11.768,82.685,-557.83,-963.27
13.86,4.1377,1.9808,1.8398,-0.17445,-0.0015317,0.44087,0.88045,10.459,12.948,-3.2002,4.2459,-6.8774,-0.7634,-3.9563,7.7308,13.932,0,0,0,5.408,5.3949,5.1924,5.4901,-13.492,-212.7,2.3308,91.324,-427.55,-922.78
13.87,4.242,2.1106,1.8085,-0.13957,-0.023138,0.44605,0.88375,10.419,13.015,-3.0609,4.4614,-7.2417,-0.79743,-4.0865,5.5847,13.91,0,0,0,5.2768,5.2779,5.0844,5.3603,-12.536,-216.3,-6.6614,99.909,-291.71,-874.43
13.88,4.346,2.241,1.7785,-0.1027,-0.045934,0.44923,0.88631,10.378,13.06,-2.9223,4.6776,-7.5441,-0.82744,-4.2067,3.4094,13.8,0,0,0,5.1595,5.1804,5.0066,5.2403,-11.494,-218.52,-15.135,108.3,-152.17,-819.26
13.89,4.4496,2.3717,1.75,-0.064006,-0.069499,0.45,0.88801,10.335,13.083,-2.7852,4.8846,-7.7529,-0.8515,-4.3161,1.2189,13.609,0,0,0,5.0612,5.1061,4.9636,5.134,-10.371,-219.34,-23.027,116.36,-10.781,-758.29
13.9,4.5527,2.5026,1.7228,-0.023815,-0.093272,0.44802,0.88883,10.291,13.084,-2.6504,5.0711,-7.8389,-0.86785,-4.4139,-0.97267,13.342,0,0,0,4.9868,5.0574,4.9574,5.046,-9.1689,-218.74,-30.285,123.94,130.6,-692.57
13.91,4.6554,2.6333,1.697,0.017447,-0.11658,0.443,0.88874,10.247,13.064,-2.5186,5.2259,-7.7809,-0.87516,-4.4993,-3.1512,13.005,0,0,0,4.9409,5.0355,4.9869,4.981,-7.8941,-216.73,-36.866,130.91,270.1,-623.15
13.92,4.7577,2.7638,1.6724,0.05927,-0.13867,0.43479,0.88782,10.201,13.021,-2.3905,5.3389,-7.57,-0.8728,-4.5716,-5.3027,12.607,0,0,0,4.9273,5.04,5.048,4.9439,-6.5533,-213.35,-42.739,137.12,405.89,-551.05
13.93,4.8594,2.8937,1.6492,0.1011,-0.15883,0.42337,0.88618,10.155,12.958,-2.2666,5.4022,-7.2128,-0.86094,-4.6301,-7.4137,12.153,0,0,0,4.9478,5.0694,5.1347,4.9381,-5.1547,-208.63,-47.882,142.44,536.09,-477.31
13.94,4.9608,3.0229,1.6271,0.14239,-0.17642,0.4089,0.88397,10.109,12.873,-2.1476,5.4113,-6.7297,-0.84055,-4.6745,-9.4712,11.652,0,0,0,5.0017,5.1217,5.2405,4.9652,-3.708,-202.65,-52.283,146.72,658.84,-402.98
13.95,5.0616,3.1511,1.6062,0.18264,-0.19094,0.39167,0.88135,10.062,12.769,-2.0337,5.3646,-6.1513,-0.81319,-4.7042,-11.463,11.11,0,0,0,5.0863,5.1945,5.3591,5.0245,-2.2242,-195.49,-55.943,149.82,772.31,-329.09
13.96,5.162,3.2782,1.5864,0.22142,-0.2021,0.37211,0.87844,10.015,12.644,-1.9255,5.2641,-5.5128,-0.78073,-4.7189,-13.377,10.535,0,0,0,5.1964,5.2849,5.4854,5.1127,-0.71584,-187.24,-58.87,151.61,874.61,-256.67
13.97,5.2619,3.4039,1.5677,0.2584,-0.2098,0.35069,0.87534,9.9676,12.501,-1.8231,5.114,-4.8491,-0.74512,-4.7185,-15.205,9.9348,0,0,0,5.3261,5.39,5.6156,5.2248,0.80322,-178.04,-61.085,151.95,963.91,-186.78
13.98,5.3614,3.5282,1.5499,0.29331,-0.21412,0.32799,0.87209,9.9205,12.341,-1.7268,4.9211,-4.1905,-0.70813,-4.7028,-16.935,9.3157,0,0,0,5.4689,5.5064,5.7466,5.355,2.3177,-168.02,-62.617,150.68,1038.3,-120.44
13.99,5.4603,3.6507,1.5331,0.32596,-0.21531,0.30453,0.86871,9.8736,12.163,-1.6368,4.6931,-3.561,-0.67125,-4.6722,-18.563,8.6846,0,0,0,5.6186,5.6306,5.8761,5.4969,3.811,-157.33,-63.509,147.68,1096,-58.699
14,5.5588,3.7714,1.5172,0.35625,-0.21371,0.28086,0.86518,9.8271,11.97,-1.5532,4.4392,-2.9777,-0.63563,-4.6267,-20.08,8.0475,0,0,0,5.7698,5.759,6.0021,5.6447,5.265,-146.16,-63.81,142.82,1135.4,-2.4812
14.01,5.6569,3.89,1.502,0.38412,-0.20976,0.25743,0.8615,9.7811,11.762,-1.4759,4.1682,-2.4507,-0.60206,-4.5671,-21.485,7.4102,0,0,0,5.9178,5.8882,6.1231,5.793,6.6614,-134.68,-63.577,136.17,1157,48.09
14.02,5.7545,4.0066,1.4876,0.40959,-0.20389,0.23464,0.85767,9.7358,11.54,-1.4049,3.8883,-1.9844,-0.57099,-4.4938,-22.774,6.7776,0,0,0,6.0591,6.0148,6.2377,5.9373,7.983,-123.07,-62.866,127.88,1162.2,93.261
14.03,5.8516,4.1208,1.4739,0.43273,-0.19654,0.21281,0.85371,9.6913,11.307,-1.3403,3.6064,-1.5787,-0.5426,-4.4077,-23.946,6.1542,0,0,0,6.1912,6.1361,6.3449,6.0743,9.214,-111.49,-61.729,118.09,1152.5,133.28
14.04,5.9483,4.2326,1.4608,0.45364,-0.18812,0.19215,0.84965,9.6477,11.062,-1.2818,3.3283,-1.2307,-0.51685,-4.3098,-25.004,5.5442,0,0,0,6.3121,6.2496,6.4434,6.2015,10.34,-100.07,-60.217,106.94,1129.3,168.41
14.05,6.0445,4.342,1.4482,0.47244,-0.17897,0.17281,0.84552,9.6051,10.807,-1.2293,3.0581,-0.93568,-0.4936,-4.2013,-25.949,4.951,0,0,0,6.4207,6.3536,6.5325,6.317,11.349,-88.941,-58.377,94.595,1094,198.88
14.06,6.1404,4.4488,1.4362,0.48928,-0.1694,0.15487,0.84138,9.5637,10.543,-1.1827,2.7989,-0.68796,-0.47255,-4.0833,-26.784,4.3776,0,0,0,6.5164,6.4468,6.6113,6.42,12.229,-78.221,-56.254,81.186,1048.2,224.96
14.07,6.2358,4.5528,1.4246,0.50432,-0.15965,0.13834,0.83728,9.5235,10.272,-1.1417,2.5527,-0.48183,-0.45338,-3.9572,-27.515,3.8267,0,0,0,6.5988,6.5284,6.6797,6.5099,12.97,-68.008,-53.891,66.864,993.19,246.89
14.08,6.3309,4.6542,1.4133,0.51772,-0.1499,0.12319,0.83326,9.4846,9.9933,-1.1061,2.3206,-0.31174,-0.4357,-3.8244,-28.146,3.3005,0,0,0,6.6682,6.598,6.7374,6.5869,13.563,-58.383,-51.329,51.774,930.51,264.91
14.09,6.4255,4.7527,1.4024,0.52963,-0.14029,0.10937,0.82936,9.447,9.7091,-1.0756,2.1028,-0.17265,-0.4191,-3.6864,-28.684,2.8007,0,0,0,6.725,6.6557,6.7847,6.6511,14.003,-49.418,-48.605,36.062,861.58,279.29
14.1,6.5198,4.8483,1.3918,0.5402,-0.13093,0.096805,0.82563,9.4109,9.4199,-1.05,1.8994,-0.060107,-0.40316,-3.5449,-29.137,2.3288,0,0,0,6.7699,6.7019,6.822,6.7034,14.283,-41.168,-45.755,19.876,787.84,290.27
14.11,6.6137,4.9411,1.3814,0.54956,-0.12188,0.08539,0.82209,9.3761,9.1266,-1.029,1.7098,0.029693,-0.38743,-3.4013,-29.51,1.8859,0,0,0,6.8037,6.7372,6.8498,6.7447,14.399,-33.673,-42.81,3.3609,710.74,298.1
14.12,6.7073,5.0309,1.3712,0.55783,-0.1132,0.07503,0.81877,9.3429,8.8299,-1.0122,1.5335,0.099955,-0.37147,-3.2574,-29.813,1.4728,0,0,0,6.8275,6.7624,6.8692,6.7759,14.35,-26.959,-39.802,-13.337,631.73,303.02
14.13,6.8006,5.1177,1.3612,0.56512,-0.10491,0.065623,0.81568,9.311,8.5305,-0.99939,1.3697,0.15333,-0.35485,-3.1149,-30.052,1.09,0,0,0,6.8424,6.7787,6.8809,6.7984,14.133,-21.04,-36.759,-30.071,552.24,305.3
14.14,6.8936,5.2015,1.3512,0.57153,-0.097036,0.057065,0.81282,9.2805,8.2291,-0.99028,1.2175,0.19197,-0.33716,-2.9753,-30.236,0.73766,0,0,0,6.8496,6.7872,6.886,6.8133,13.749,-15.911,-33.704,-46.695,473.74,305.18
14.15,6.9862,5.2822,1.3413,0.57716,-0.089573,0.049258,0.81021,9.2515,7.926,-0.98454,1.0762,0.21764,-0.31799,-2.8405,-30.373,0.41585,0,0,0,6.8503,6.7891,6.8856,6.8218,13.199,-11.557,-30.662,-63.063,397.65,302.91
14.16,7.0786,5.36,1.3315,0.58207,-0.082527,0.042107,0.80785,9.2237,7.6217,-0.98186,0.94509,0.23178,-0.297,-2.7119,-30.47,0.12431,0,0,0,6.8459,6.7855,6.8809,6.8253,12.489,-7.945,-27.652,-79.029,325.44,298.74
14.17,7.1707,5.4347,1.3217,0.58633,-0.075891,0.035522,0.80573,9.1972,7.3167,-0.98195,0.82332,0.23555,-0.27386,-2.5912,-30.534,-0.13737,0,0,0,6.8375,6.7779,6.873,6.825,11.621,-5.0302,-24.693,-94.447,258.54,292.92
14.18,7.2625,5.5063,1.3119,0.59002,-0.069661,0.029419,0.80384,9.1719,7.0111,-0.98451,0.71021,0.22993,-0.24833,-2.48,-30.573,-0.36977,0,0,0,6.8262,6.7672,6.8628,6.8218,10.602,-2.7517,-21.799,-109.17,198.4,285.7
14.19,7.3541,5.5749,1.302,0.59317,-0.063827,0.023718,0.80219,9.1476,6.7053,-0.98925,0.60506,0.21576,-0.22021,-2.3796,-30.591,-0.5736,0,0,0,6.8133,6.7547,6.8514,6.8168,9.4401,-1.0356,-18.983,-123.07,146.18,277.31
14.2,7.4455,5.6404,1.2921,0.59585,-0.058382,0.018347,0.80076,9.1242,6.3994,-0.99589,0.50724,0.19379,-0.1894,-2.2916,-30.595,-0.74972,0,0,0,6.7996,6.7413,6.8394,6.8109,8.1435,0.19783,-16.256,-136.11,101.76,267.87
14.21,7.5366,5.7029,1.2821,0.59808,-0.053317,0.013237,0.79955,9.1017,6.0934,-1.0042,0.41629,0.16467,-0.15587,-2.2172,-30.589,-0.89905,0,0,0,6.7858,6.7278,6.8275,6.8046,6.7209,1.024,-13.629,-148.26,64.649,257.49
14.22,7.6275,5.7623,1.272,0.59991,-0.048624,0.0083262,0.79854,9.0798,5.7876,-1.0138,0.33188,0.12903,-0.11965,-2.1576,-30.576,-1.0226,0,0,0,6.7726,6.7149,6.8164,6.7987,5.1812,1.5136,-11.109,-159.51,34.369,246.26
14.23,7.7182,5.8186,1.2618,0.60137,-0.044295,0.0035571,0.79773,9.0585,5.4819,-1.0245,0.25375,0.087461,-0.080853,-2.1139,-30.559,-1.1216,0,0,0,6.7605,6.7033,6.8063,6.7936,3.5337,1.7325,-8.7059,-169.85,10.432,234.28
14.24,7.8087,5.8719,1.2515,0.6025,-0.040322,-0.0011236,0.7971,9.0375,5.1764,-1.0361,0.18172,0.04055,-0.039652,-2.0872,-30.542,-1.1972,0,0,0,6.7499,6.6933,6.7976,6.7896,1.7874,1.7417,-6.4256,-179.24,-7.6467,221.67
14.25,7.899,5.9222,1.2411,0.60332,-0.036697,-0.0057645,0.79663,9.0167,4.8711,-1.0484,0.11566,-0.011127,0.0037361,-2.0785,-30.525,-1.2506,0,0,0,6.7412,6.6853,6.7906,6.7868,-0.048028,1.5975,-4.2744,-187.68,-20.351,208.5
14.26,7.989,5.9693,1.2305,0.60386,-0.033411,-0.01041,0.79632,8.9959,4.5659,-1.0611,0.055444,-0.066993,0.049053,-2.0885,-30.51,-1.2831,0,0,0,6.7345,6.6795,6.7854,6.7856,-1.963,1.351,-2.2571,-195.15,-28.167,194.89
14.27,8.0789,6.0135,1.2199,0.60414,-0.030457,-0.015099,0.79615,8.9748,4.2609,-1.074,0.00096422,-0.12648,0.096012,-2.118,-30.498,-1.2962,0,0,0,6.7299,6.676,6.7821,6.7858,-3.9477,1.0488,-0.37772,-201.62,-31.579,180.93
14.28,8.1685,6.0546,1.209,0.60419,-0.027827,-0.019868,0.79611,8.9534,3.9559,-1.0869,-0.047892,-0.18904,0.14431,-2.1676,-30.489,-1.2911,0,0,0,6.7275,6.6747,6.7807,6.7876,-5.9921,0.73248,1.3608,-207.08,-31.072,166.73
14.29,8.258,6.0926,1.1981,0.60402,-0.025512,-0.024747,0.79617,8.9314,3.6511,-1.0998,-0.091252,-0.25412,0.19363,-2.238,-30.483,-1.2694,0,0,0,6.7272,6.6758,6.7811,6.7909,-8.0859,0.43881,2.9564,-211.51,-27.13,152.38
14.3,8.3472,6.1276,1.1871,0.60367,-0.023506,-0.029764,0.79633,8.9086,3.3463,-1.1123,-0.12926,-0.32121,0.24366,-2.3295,-30.48,-1.2325,0,0,0,6.7289,6.6789,6.7832,6.7955,-10.219,0.19971,4.4082,-214.9,-20.239,137.98
14.31,8.4361,6.1595,1.1759,0.60315,-0.0218,-0.034942,0.79657,8.8848,3.0415,-1.1244,-0.16208,-0.38981,0.29411,-2.4425,-30.479,-1.1817,0,0,0,6.7324,6.6839,6.7869,6.8013,-12.38,0.042248,5.7163,-217.22,-10.883,123.64
14.32,8.5249,6.1884,1.1646,0.60247,-0.020386,-0.040299,0.79686,8.8597,2.7367,-1.1359,-0.1899,-0.45946,0.34469,-2.5771,-30.479,-1.1186,0,0,0,6.7375,6.6905,6.7919,6.808,-14.56,-0.011348,6.8815,-218.45,0.45317,109.45
14.33,8.6133,6.2143,1.1532,0.60166,-0.019259,-0.045851,0.7972,8.8332,2.4319,-1.1467,-0.21292,-0.52973,0.39512,-2.7337,-30.479,-1.0446,0,0,0,6.7441,6.6986,6.798,6.8156,-16.746,0.056295,7.9061,-218.58,13.284,95.509
14.34,8.7015,6.237,1.1416,0.60073,-0.018411,-0.051611,0.79757,8.8049,2.1271,-1.1567,-0.23137,-0.60021,0.44517,-2.912,-30.477,-0.96097,0,0,0,6.7517,6.7077,6.805,6.8237,-18.927,0.2577,8.7929,-217.59,27.125,81.922
14.35,8.7894,6.2568,1.13,0.5997,-0.017835,-0.057587,0.79795,8.7748,1.8224,-1.1659,-0.24548,-0.67053,0.49461,-3.1122,-30.473,-0.86917,0,0,0,6.7602,6.7177,6.8127,6.832,-21.094,0.60055,9.546,-215.46,41.492,68.786
14.36,8.877,6.2735,1.1183,0.59857,-0.017526,-0.063784,0.79833,8.7426,1.5177,-1.1741,-0.2555,-0.74035,0.54323,-3.3338,-30.465,-0.77048,0,0,0,6.7692,6.7282,6.8206,6.8404,-23.233,1.0877,10.17,-212.17,55.899,56.202
14.37,8.9643,6.2871,1.1065,0.59737,-0.017476,-0.070206,0.7987,8.7081,1.2131,-1.1813,-0.26169,-0.80933,0.59083,-3.5767,-30.451,-0.66617,0,0,0,6.7785,6.7389,6.8287,6.8486,-25.333,1.7171,10.672,-207.7,69.863,44.27
14.38,9.0512,6.2978,1.0947,0.5961,-0.01768,-0.076852,0.79903,8.671,0.90867,-1.1874,-0.2643,-0.87715,0.63723,-3.8403,-30.43,-0.55742,0,0,0,6.7878,6.7496,6.8365,6.8564,-27.383,2.4818,11.058,-202.04,82.897,33.088
14.39,9.1377,6.3053,1.0828,0.59477,-0.018131,-0.083721,0.79932,8.6312,0.60451,-1.1924,-0.26359,-0.94349,0.68223,-4.1241,-30.401,-0.44536,0,0,0,6.7969,6.7601,6.844,6.8634,-29.37,3.3703,11.337,-195.17,94.517,22.757
14.4,9.2238,6.3098,1.0709,0.59339,-0.018824,-0.090808,0.79955,8.5885,0.30068,-1.1963,-0.2598,-1.008,0.72564,-4.4275,-30.362,-0.33102,0,0,0,6.8057,6.7702,6.8508,6.8696,-31.282,4.3658,11.517,-187.07,104.24,13.377
14.41,9.3094,6.3113,1.0589,0.59197,-0.019751,-0.098105,0.79972,8.5426,-0.002704,-1.199,-0.25319,-1.0703,0.76723,-4.7495,-30.313,-0.21532,0,0,0,6.8138,6.7797,6.8569,6.8747,-33.107,5.4476,11.608,-177.75,111.75,5.0094
14.42,9.3946,6.3098,1.0469,0.59053,-0.020905,-0.1056,0.79981,8.4934,-0.30555,-1.2006,-0.24401,-1.1301,0.80681,-5.0893,-30.253,-0.099124,0,0,0,6.8214,6.7886,6.8621,6.8788,-34.833,6.5938,11.62,-167.35,117.16,-2.3745
14.43,9.4793,6.3052,1.0349,0.58905,-0.022278,-0.11329,0.7998,8.4408,-0.60773,-1.201,-0.2325,-1.187,0.84418,-5.4458,-30.181,0.016848,0,0,0,6.8282,6.7968,6.8664,6.8817,-36.451,7.7844,11.563,-155.99,120.64,-8.818
14.44,9.5634,6.2976,1.0229,0.58756,-0.023862,-0.12116,0.7997,8.3845,-0.90913,-1.2003,-0.21894,-1.2407,0.87918,-5.8179,-30.097,0.13194,0,0,0,6.8342,6.8042,6.8697,6.8835,-37.951,9.0009,11.447,-143.81,122.37,-14.364
14.45,9.647,6.287,1.0109,0.58606,-0.025646,-0.12918,0.7995,8.3244,-1.2096,-1.1984,-0.20357,-1.291,0.91165,-6.2044,-30.001,0.24561,0,0,0,6.8395,6.8108,6.8722,6.8841,-39.325,10.227,11.279,-130.95,122.52,-19.056
14.46,9.7299,6.2735,0.9989,0.58454,-0.027621,-0.13736,0.79917,8.2603,-1.5091,-1.1954,-0.18666,-1.3376,0.94148,-6.604,-29.893,0.35738,0,0,0,6.844,6.8167,6.8737,6.8838,-40.568,11.447,11.068,-117.54,121.26,-22.936
14.47,9.8122,6.2569,0.98696,0.58303,-0.029776,-0.14566,0.79874,8.1922,-1.8075,-1.1912,-0.16848,-1.3803,0.96855,-7.0153,-29.772,0.46686,0,0,0,6.8479,6.8219,6.8745,6.8826,-41.674,12.648,10.823,-103.72,118.77,-26.048
14.48,9.8937,6.2373,0.97508,0.58151,-0.0321,-0.15408,0.79817,8.12,-2.1045,-1.186,-0.1493,-1.4189,0.99277,-7.437,-29.64,0.57375,0,0,0,6.8511,6.8265,6.8745,6.8805,-42.641,13.818,10.55,-89.619,115.21,-28.435
14.49,9.9745,6.2148,0.96325,0.58,-0.03458,-0.16258,0.79748,8.0435,-2.4002,-1.1798,-0.12939,-1.4533,1.0141,-7.8676,-29.496,0.67779,0,0,0,6.8537,6.8305,6.874,6.8778,-43.466,14.949,10.256,-75.374,110.77,-30.139
14.5,10.055,6.1893,0.95149,0.57849,-0.037205,-0.17116,0.79666,7.9626,-2.6944,-1.1725,-0.10903,-1.4834,1.0324,-8.3058,-29.341,0.77883,0,0,0,6.8559,6.8341,6.8729,6.8744,-44.149,16.031,9.9492,-61.121,105.61,-31.204
14.51,10.134,6.1609,0.9398,0.57699,-0.03996,-0.1798,0.79571,7.8773,-2.987,-1.1642,-0.08848,-1.5091,1.0478,-8.7501,-29.176,0.87675,0,0,0,6.8577,6.8372,6.8714,6.8707,-44.689,17.059,9.6343,-46.994,99.913,-31.674
14.52,10.212,6.1296,0.9282,0.5755,-0.042832,-0.18847,0.79463,7.7876,-3.2779,-1.155,-0.068003,-1.5304,1.0603,-9.1992,-29,0.97151,0,0,0,6.8592,6.8399,6.8697,6.8667,-45.089,18.028,9.3175,-33.129,93.846,-31.59
14.53,10.29,6.0954,0.9167,0.57403,-0.045808,-0.19717,0.79342,7.6933,-3.567,-1.1448,-0.047857,-1.5474,1.0698,-9.6515,-28.815,1.0631,0,0,0,6.8604,6.8424,6.8678,6.8625,-45.353,18.936,9.0042,-19.661,87.584,-30.996
