t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.1015,-0.80069,2.8028,-0.77832,0.05688,-0.11945,0.61377,11.08,0.10807,0.63743,-1.0318,-0.58803,-0.57548,8.2096,30.231,-16.806,0,0,0,6.7702,6.8535,6.799,6.8609,-16.301,-3.5521,-34.274,56.465,26.02,488.31
0.98,-0.99027,-0.7981,2.8083,-0.78141,0.058127,-0.11505,0.61056,11.162,0.41021,0.46774,-0.87947,-0.55134,-0.56701,8.0493,30.197,-17.123,0,0,0,6.7705,6.8597,6.7911,6.861,-15.775,-3.1529,-29.177,49.213,53.8,531.32
0.99,-0.87826,-0.79249,2.8121,-0.78395,0.059467,-0.11076,0.60796,11.241,0.71203,0.29514,-0.71186,-0.51902,-0.56224,7.8939,30.169,-17.388,0,0,0,6.7693,6.8647,6.7836,6.8613,-15.309,-2.478,-23.646,44.33,81.001,574.76
1,-0.76545,-0.78386,2.8142,-0.7859,0.060935,-0.10654,0.60604,11.32,1.0136,0.12018,-0.52902,-0.49064,-0.56021,7.743,30.149,-17.595,0,0,0,6.7666,6.8685,6.7766,6.8618,-14.882,-1.5376,-17.683,41.265,106.78,617.74
1.01,-0.65187,-0.77222,2.8145,-0.78724,0.062575,-0.10232,0.60488,11.396,1.315,-0.056546,-0.3313,-0.46604,-0.56001,7.5962,30.139,-17.74,0,0,0,6.7628,6.8712,6.7701,6.8624,-14.479,-0.35009,-11.296,39.47,130.28,659.41
1.02,-0.53753,-0.75756,2.813,-0.7879,0.064434,-0.09806,0.60453,11.472,1.6164,-0.2344,-0.11943,-0.44531,-0.56082,7.4533,30.142,-17.819,0,0,0,6.7579,6.8725,6.7639,6.8629,-14.09,1.0575,-4.5019,38.394,150.65,698.9
1.03,-0.42244,-0.73989,2.8098,-0.78784,0.066565,-0.093692,0.60506,11.545,1.9179,-0.4127,0.10555,-0.42888,-0.56195,7.3143,30.161,-17.829,0,0,0,6.7525,6.8728,6.7582,6.8634,-13.711,2.6497,2.6722,37.487,167.06,735.34
1.04,-0.30662,-0.7192,2.8048,-0.78703,0.069021,-0.089151,0.60652,11.618,2.2197,-0.59073,0.34222,-0.41746,-0.56285,7.1791,30.196,-17.765,0,0,0,6.7468,6.872,6.7529,6.8636,-13.342,4.3826,10.192,36.199,178.64,767.85
1.05,-0.19009,-0.69549,2.798,-0.78541,0.071857,-0.084367,0.60897,11.689,2.5219,-0.76773,0.58876,-0.41208,-0.56313,7.0474,30.249,-17.624,0,0,0,6.7412,6.8703,6.7482,6.8637,-12.99,6.2036,18.013,33.981,184.56,795.57
1.06,-0.072847,-0.66876,2.7894,-0.78295,0.07512,-0.079264,0.61243,11.759,2.8247,-0.94294,0.84295,-0.41409,-0.56261,6.9192,30.32,-17.404,0,0,0,6.7363,6.868,6.744,6.8636,-12.667,8.052,26.084,30.282,183.96,817.63
1.07,0.045085,-0.63899,2.7791,-0.77959,0.078853,-0.073761,0.61691,11.827,3.1284,-1.1155,1.1021,-0.42507,-0.56128,6.7939,30.41,-17.101,0,0,0,6.7326,6.8653,6.7405,6.8632,-12.391,9.8583,34.344,24.553,176,833.17
1.08,0.1637,-0.60619,2.7671,-0.7753,0.083083,-0.067777,0.62243,11.895,3.433,-1.2847,1.3632,-0.44681,-0.55935,6.6711,30.517,-16.716,0,0,0,6.7306,6.8626,6.7378,6.8627,-12.185,11.545,42.723,16.244,159.82,841.31
1.09,0.28298,-0.57033,2.7535,-0.77004,0.087824,-0.061226,0.62895,11.961,3.7388,-1.4496,1.6227,-0.4812,-0.55721,6.5499,30.64,-16.247,0,0,0,6.7309,6.8602,6.7361,6.862,-12.077,13.024,51.143,4.8041,134.58,841.18
1.1,0.40291,-0.53141,2.7382,-0.76378,0.093068,-0.054026,0.63644,12.026,4.0458,-1.6093,1.8765,-0.53007,-0.55546,6.4292,30.776,-15.694,0,0,0,6.7339,6.8584,6.7355,6.8612,-12.101,14.203,59.516,-10.315,99.436,831.91
1.11,0.52349,-0.48941,2.7213,-0.7565,0.098784,-0.046098,0.64484,12.089,4.3543,-1.7632,2.1204,-0.59512,-0.55486,6.3073,30.923,-15.057,0,0,0,6.74,6.8575,6.7363,6.8603,-12.297,14.977,67.748,-29.665,53.532,812.65
1.12,0.64469,-0.44432,2.7029,-0.7482,0.10491,-0.037375,0.65406,12.152,4.6643,-1.9102,2.3498,-0.67767,-0.5563,6.1825,31.074,-14.339,0,0,0,6.7494,6.8579,6.7384,6.8593,-12.71,15.235,75.733,-53.794,-3.9771,782.51
1.13,0.76652,-0.39612,2.6831,-0.73888,0.11137,-0.027805,0.66399,12.213,4.9758,-2.0497,2.5601,-0.77859,-0.5608,6.0522,31.225,-13.544,0,0,0,6.762,6.8595,6.7418,6.858,-13.391,14.856,83.359,-83.253,-73.94,740.63
1.14,0.88895,-0.3448,2.662,-0.72856,0.11803,-0.017355,0.67451,12.273,5.2888,-2.1808,2.7469,-0.89816,-0.56947,5.9136,31.369,-12.674,0,0,0,6.7776,6.8625,6.746,6.8563,-14.394,13.713,90.504,-118.27,-156.62,686.56
1.15,1.012,-0.29034,2.6395,-0.71729,0.12475,-0.0060144,0.68549,12.331,5.6031,-2.3029,2.9065,-1.0359,-0.5833,5.7631,31.497,-11.735,0,0,0,6.7949,6.8663,6.7506,6.854,-15.771,11.688,97.053,-157.85,-250.07,621.46
1.16,1.1356,-0.23273,2.6159,-0.70513,0.13137,0.0061997,0.69678,12.388,5.9186,-2.4153,3.0368,-1.1907,-0.60301,5.5968,31.599,-10.735,0,0,0,6.8128,6.8704,6.7548,6.8508,-17.562,8.6844,102.9,-200.72,-351.83,546.86
1.17,1.2597,-0.17196,2.5913,-0.69215,0.13771,0.019247,0.70824,12.443,6.235,-2.5175,3.1368,-1.3609,-0.62909,5.4104,31.667,-9.6801,0,0,0,6.8295,6.8739,6.7573,6.8462,-19.793,4.6319,107.96,-245.61,-459.44,464.29
1.18,1.3844,-0.10803,2.5656,-0.67844,0.14357,0.033063,0.71973,12.496,6.5518,-2.6088,3.2073,-1.5446,-0.66182,5.1994,31.688,-8.5787,0,0,0,6.8434,6.8755,6.7567,6.8394,-22.477,-0.51562,112.17,-291.23,-570.43,375.27
1.19,1.5096,-0.040926,2.5391,-0.6641,0.14878,0.047571,0.73115,12.547,6.8686,-2.6889,3.2499,-1.7403,-0.70134,4.9593,31.653,-7.4398,0,0,0,6.8528,6.8738,6.7513,6.8293,-25.615,-6.7798,115.45,-336.32,-682.35,281.33
1.2,1.6354,0.029341,2.5119,-0.64922,0.15316,0.062679,0.74238,12.595,7.1846,-2.7575,3.2677,-1.9467,-0.74774,4.6856,31.549,-6.2728,0,0,0,6.8559,6.8671,6.7391,6.8145,-29.197,-14.157,117.78,-379.6,-792.73,184.01
1.21,1.7615,0.10276,2.484,-0.63388,0.15654,0.078295,0.75337,12.641,7.4993,-2.8143,3.2642,-2.1632,-0.80107,4.374,31.366,-5.0874,0,0,0,6.851,6.8537,6.718,6.7935,-33.197,-22.621,119.13,-419.79,-899.11,84.828
1.22,1.8882,0.17932,2.4556,-0.61816,0.15878,0.09433,0.76405,12.683,7.8117,-2.8592,3.2436,-2.3903,-0.86138,4.0204,31.093,-3.8936,0,0,0,6.8363,6.8317,6.6861,6.7649,-37.578,-32.118,119.48,-455.62,-999.03,-14.684
1.23,2.0152,0.25898,2.4269,-0.60212,0.15975,0.1107,0.77439,12.721,8.1208,-2.8922,3.2103,-2.6293,-0.92876,3.6213,30.72,-2.7012,0,0,0,6.8102,6.7993,6.6414,6.7269,-42.291,-42.572,118.84,-485.81,-1090,-113
1.24,2.1426,0.34172,2.3978,-0.58579,0.15931,0.12735,0.78438,12.755,8.4257,-2.9133,3.1687,-2.8824,-1.0033,3.1737,30.239,-1.5201,0,0,0,6.7714,6.7549,6.5821,6.6783,-47.272,-53.881,117.23,-509.09,-1169.6,-208.58
1.25,2.2703,0.42748,2.3686,-0.56918,0.15734,0.14423,0.79402,12.784,8.7252,-2.9227,3.123,-3.1527,-1.0852,2.6753,29.64,-0.35979,0,0,0,6.7186,6.6972,6.5069,6.6178,-52.445,-65.919,114.68,-524.17,-1235.4,-299.91
1.26,2.3982,0.5162,2.3394,-0.55229,0.15373,0.16129,0.80332,12.808,9.0181,-2.9206,3.0771,-3.4442,-1.1746,2.1245,28.918,0.77056,0,0,0,6.6511,6.6249,6.4149,6.5446,-57.724,-78.535,111.25,-529.8,-1284.9,-385.46
1.27,2.5264,0.60782,2.3103,-0.53506,0.14836,0.17853,0.8123,12.827,9.3031,-2.9074,3.0345,-3.7609,-1.2714,1.5208,28.068,1.8624,0,0,0,6.5682,6.5377,6.3057,6.4584,-63.005,-91.554,106.99,-524.68,-1315.6,-463.69
1.28,2.6547,0.70224,2.2813,-0.51742,0.14108,0.19594,0.82096,12.838,9.579,-2.8835,2.9985,-4.1073,-1.3755,0.86471,27.087,2.908,0,0,0,6.4698,6.4355,6.1799,6.3594,-68.177,-104.78,102,-507.54,-1325,-533.08
1.29,2.7832,0.79936,2.2526,-0.49927,0.13178,0.2135,0.82932,12.844,9.8444,-2.8494,2.9717,-4.4868,-1.4863,0.15802,25.973,3.9003,0,0,0,6.3562,6.319,6.0391,6.2487,-73.112,-117.98,96.368,-477.18,-1310.9,-592.14
1.3,2.9116,0.89909,2.2243,-0.48048,0.12029,0.23123,0.83738,12.841,10.098,-2.8057,2.9562,-4.902,-1.603,-0.59629,24.728,4.8336,0,0,0,6.2285,6.1898,5.8856,6.1277,-77.677,-130.91,90.196,-433.76,-1273.2,-640.45
1.31,3.04,1.0013,2.1965,-0.46088,0.10647,0.2491,0.8451,12.832,10.339,-2.7529,2.9536,-5.3535,-1.7241,-1.3939,23.356,5.7028,0,0,0,6.0886,6.0505,5.723,5.9985,-81.749,-143.37,83.593,-378.82,-1214.1,-678.59
1.32,3.1682,1.1058,2.1693,-0.44031,0.090178,0.26708,0.85244,12.813,10.565,-2.6918,2.9643,-5.8393,-1.8479,-2.2293,21.863,6.5043,0,0,0,5.9388,5.9042,5.5559,5.8638,-85.22,-155.13,76.656,-313.96,-1136,-707.19
1.33,3.2962,1.2125,2.1427,-0.41858,0.071281,0.28509,0.85932,12.787,10.775,-2.6231,2.9885,-6.3537,-1.9721,-3.096,20.256,7.2351,0,0,0,5.7817,5.7552,5.3903,5.727,-88,-166.03,69.479,-240.77,-1041.3,-726.9
1.34,3.4239,1.3213,2.1169,-0.3955,0.049694,0.30303,0.86561,12.751,10.97,-2.5474,3.0254,-6.8858,-2.0936,-3.9867,18.546,7.8934,0,0,0,5.6204,5.608,5.2331,5.5914,-90.013,-175.91,62.146,-160.83,-932.25,-738.35
1.35,3.5512,1.4319,2.0918,-0.3709,0.025396,0.3207,0.87117,12.707,11.146,-2.4655,3.0733,-7.4183,-2.2082,-4.8935,16.742,8.4778,0,0,0,5.4583,5.4678,5.0923,5.4609,-91.2,-184.64,54.737,-75.743,-811.3,-742.16
1.36,3.678,1.5441,2.0676,-0.34466,-0.001532,0.33788,0.87581,12.654,11.304,-2.3781,3.1298,-7.927,-2.3112,-5.8078,14.857,8.9881,0,0,0,5.2991,5.34,4.9759,5.3389,-91.516,-192.1,47.326,12.901,-680.77,-738.98
1.37,3.8042,1.6579,2.0443,-0.31671,-0.030875,0.35426,0.87934,12.591,11.443,-2.2859,3.1918,-8.3814,-2.3972,-6.7208,12.904,9.4245,0,0,0,5.1476,5.2298,4.8914,5.2289,-90.935,-198.23,39.979,103.51,-543.03,-729.44
1.38,3.9298,1.7729,2.0219,-0.28708,-0.062257,0.36949,0.88158,12.519,11.562,-2.1898,3.2555,-8.7474,-2.4607,-7.6235,10.897,9.7881,0,0,0,5.0092,5.1417,4.8442,5.1342,-89.445,-202.95,32.756,194.49,-400.42,-714.17
1.39,4.0546,1.889,2.0005,-0.25589,-0.095132,0.38318,0.88241,12.439,11.661,-2.0904,3.317,-8.9916,-2.4974,-8.5067,8.8502,10.08,0,0,0,4.8908,5.0793,4.8366,5.0582,-87.049,-206.23,25.712,284.26,-255.29,-693.81
1.4,4.1785,2.0061,1.9801,-0.22339,-0.12881,0.39495,0.88177,12.349,11.739,-1.9884,3.3725,-9.0878,-2.5044,-9.3615,6.7776,10.303,0,0,0,4.7993,5.0444,4.8673,5.0041,-83.769,-208.05,18.895,371.21,-110.02,-668.99
1.41,4.3016,2.1238,1.9607,-0.18991,-0.1625,0.40449,0.87973,12.251,11.796,-1.8846,3.4191,-9.0221,-2.4815,-10.179,4.6939,10.459,0,0,0,4.7415,5.0375,4.9314,4.9749,-79.64,-208.44,12.345,453.76,33.063,-640.35
1.42,4.4235,2.2419,1.9424,-0.15583,-0.19539,0.41154,0.87646,12.146,11.833,-1.7795,3.455,-8.7969,-2.4308,-10.952,2.6136,10.551,0,0,0,4.722,5.0577,5.0216,4.9728,-74.714,-207.41,6.0984,530.31,171.59,-608.52
1.43,4.5444,2.3603,1.9251,-0.12156,-0.22673,0.41599,0.87222,12.033,11.849,-1.6738,3.4799,-8.4295,-2.357,-11.671,0.55028,10.582,0,0,0,4.7427,5.1029,5.1302,4.9986,-69.059,-205.03,0.18327,599.27,303.2,-574.13
1.44,4.6642,2.4788,1.9089,-0.087436,-0.25591,0.41781,0.86735,11.913,11.844,-1.568,3.4944,-7.9488,-2.2664,-12.331,-1.4828,10.556,0,0,0,4.802,5.1702,5.2499,5.0514,-62.759,-201.38,-5.3779,659.06,425.55,-537.83
1.45,4.7827,2.5972,1.8938,-0.053741,-0.28245,0.41708,0.86219,11.786,11.819,-1.4628,3.5,-7.3888,-2.1657,-12.924,-3.4733,10.476,0,0,0,4.895,5.2562,5.3752,5.1284,-55.914,-196.56,-10.569,708.07,536.28,-500.24
1.46,4.8999,2.7151,1.8797,-0.020665,-0.30605,0.41394,0.85706,11.654,11.775,-1.3587,3.4984,-6.7832,-2.0611,-13.448,-5.4104,10.346,0,0,0,5.0152,5.3572,5.5022,5.2256,-48.639,-190.7,-15.38,744.72,633.04,-461.99
1.47,5.0157,2.8326,1.8666,0.011689,-0.32657,0.40856,0.85223,11.517,11.711,-1.2561,3.4915,-6.1613,-1.9582,-13.896,-7.2843,10.169,0,0,0,5.1548,5.4694,5.6285,5.3381,-41.065,-183.95,-19.809,767.89,714.08,-423.63
1.48,5.1302,2.9493,1.8545,0.04329,-0.34398,0.40113,0.84788,11.377,11.629,-1.1554,3.4804,-5.5454,-1.8608,-14.268,-9.0869,9.9508,0,0,0,5.3061,5.5887,5.7527,5.4608,-33.324,-176.47,-23.853,778.21,779.88,-385.36
1.49,5.2433,3.0651,1.8435,0.074153,-0.35831,0.39182,0.84415,11.232,11.53,-1.0572,3.4661,-4.9503,-1.7714,-14.563,-10.812,9.6937,0,0,0,5.4624,5.7116,5.8736,5.589,-25.54,-168.4,-27.516,776.65,831.38,-347.3
1.5,5.3549,3.1798,1.8334,0.10432,-0.36966,0.38082,0.8411,11.086,11.413,-0.96167,3.4486,-4.3847,-1.6913,-14.779,-12.453,9.4018,0,0,0,5.6181,5.8346,5.9902,5.7182,-17.827,-159.88,-30.8,764.22,869.54,-309.56
1.51,5.465,3.2933,1.8242,0.13383,-0.37816,0.36828,0.83872,10.937,11.281,-0.86925,3.4274,-3.8526,-1.6209,-14.92,-14.008,9.0789,0,0,0,5.7689,5.9549,6.1015,5.8452,-10.289,-151.05,-33.709,741.92,895.3,-272.27
1.52,5.5736,3.4054,1.816,0.16272,-0.38392,0.35438,0.83698,10.787,11.133,-0.78019,3.4016,-3.3552,-1.56,-14.986,-15.474,8.7288,0,0,0,5.9119,6.0698,6.2064,5.9671,-3.0185,-142.01,-36.248,710.72,909.63,-235.56
1.53,5.6807,3.5159,1.8086,0.19101,-0.3871,0.33927,0.8358,10.638,10.972,-0.69475,3.37,-2.8919,-1.5078,-14.981,-16.848,8.3552,0,0,0,6.0448,6.1774,6.3041,6.0818,3.8994,-132.89,-38.423,671.63,913.47,-199.54
1.54,5.7863,3.6248,1.8021,0.21867,-0.38784,0.32313,0.83507,10.488,10.797,-0.61315,3.3312,-2.4613,-1.4633,-14.909,-18.131,7.9616,0,0,0,6.1663,6.2763,6.3939,6.188,10.391,-123.78,-40.241,625.64,907.77,-164.33
1.55,5.8905,3.7318,1.7963,0.24567,-0.38628,0.30616,0.83468,10.34,10.609,-0.53557,3.2836,-2.0619,-1.4255,-14.775,-19.324,7.5515,0,0,0,6.2755,6.3655,6.4753,6.2847,16.393,-114.76,-41.712,573.74,893.49,-130.07
1.56,5.9931,3.8369,1.7914,0.27194,-0.38261,0.28854,0.83451,10.193,10.411,-0.46216,3.2262,-1.6924,-1.3929,-14.583,-20.427,7.1284,0,0,0,6.3723,6.4442,6.548,6.3716,21.85,-105.93,-42.846,516.93,871.58,-96.866
1.57,6.0943,3.94,1.7871,0.29737,-0.377,0.27051,0.83442,10.048,10.201,-0.39304,3.1577,-1.3518,-1.3644,-14.34,-21.444,6.6957,0,0,0,6.4568,6.5123,6.6121,6.4487,26.718,-97.354,-43.654,456.2,842.99,-64.846
1.58,6.1941,4.0409,1.7835,0.32188,-0.36966,0.25229,0.83432,9.9061,9.9819,-0.32827,3.0778,-1.0396,-1.3386,-14.051,-22.375,6.2564,0,0,0,6.5292,6.5699,6.6676,6.5161,30.964,-89.092,-44.147,392.55,808.67,-34.132
1.59,6.2925,4.1396,1.7805,0.34536,-0.36082,0.23412,0.8341,9.7672,9.7539,-0.26792,2.9863,-0.7558,-1.3142,-13.723,-23.227,5.8137,0,0,0,6.5904,6.6174,6.7151,6.5746,34.563,-81.197,-44.341,326.96,769.58,-4.8441
1.6,6.3895,4.236,1.7781,0.3677,-0.3507,0.2162,0.8337,9.6317,9.5177,-0.212,2.8836,-0.50037,-1.29,-13.362,-24.001,5.3705,0,0,0,6.6411,6.6553,6.755,6.6246,37.5,-73.713,-44.249,260.43,726.66,22.894
1.61,6.4851,4.3299,1.7762,0.38884,-0.33956,0.19876,0.83306,9.5,9.2741,-0.1605,2.7706,-0.27347,-1.2648,-12.975,-24.702,4.9296,0,0,0,6.6823,6.6843,6.788,6.6672,39.771,-66.673,-43.889,193.95,680.87,48.961
1.62,6.5795,4.4214,1.7749,0.4087,-0.32765,0.18195,0.83217,9.3723,9.0238,-0.11339,2.6485,-0.075143,-1.2376,-12.569,-25.336,4.4936,0,0,0,6.7149,6.7055,6.8146,6.703,41.383,-60.102,-43.276,128.52,633.16,73.234
1.63,6.6726,4.5104,1.774,0.42725,-0.31519,0.16591,0.83102,9.2487,8.7676,-0.070604,2.5188,0.094781,-1.2073,-12.15,-25.906,4.0649,0,0,0,6.74,6.7199,6.8358,6.7331,42.349,-54.013,-42.43,65.136,584.49,95.591
1.64,6.7645,4.5968,1.7735,0.44448,-0.30241,0.15075,0.82962,9.1293,8.5059,-0.03206,2.3833,0.23679,-1.1732,-11.724,-26.418,3.6457,0,0,0,6.7588,6.7285,6.8523,6.7582,42.695,-48.412,-41.371,4.7824,535.8,115.91
1.65,6.8552,4.6805,1.7733,0.4604,-0.28951,0.13651,0.82799,9.0142,8.2394,0.0023485,2.2436,0.35175,-1.1347,-11.298,-26.876,3.2381,0,0,0,6.7721,6.7324,6.8646,6.7791,42.458,-43.294,-40.119,-51.544,488.04,134.07
1.66,6.9448,4.7616,1.7735,0.47505,-0.27668,0.12324,0.82619,8.9034,7.9686,0.032747,2.1015,0.4409,-1.0912,-10.877,-27.285,2.8439,0,0,0,6.7812,6.7329,6.8737,6.7966,41.681,-38.645,-38.697,-102.85,442.18,149.95
1.67,7.0333,4.8399,1.7739,0.48846,-0.26405,0.1109,0.82424,8.7967,7.6939,0.059276,1.9587,0.5059,-1.0428,-10.466,-27.65,2.4647,0,0,0,6.7869,6.7309,6.8799,6.811,40.421,-34.441,-37.128,-148.15,399.15,163.43
1.68,7.1207,4.9154,1.7747,0.50071,-0.25177,0.09947,0.8222,8.694,7.4157,0.082094,1.8166,0.54875,-0.98947,-10.07,-27.975,2.1017,0,0,0,6.79,6.7275,6.8838,6.8229,38.74,-30.65,-35.437,-186.89,359.54,174.46
1.69,7.2072,4.9882,1.7756,0.51185,-0.23991,0.08889,0.82009,8.5952,7.1345,0.10137,1.6765,0.57166,-0.93159,-9.692,-28.265,1.7562,0,0,0,6.7913,6.7233,6.886,6.8327,36.704,-27.239,-33.647,-219.36,323.27,183.18
1.7,7.2926,5.0581,1.7767,0.52196,-0.22857,0.079088,0.81796,8.5001,6.8505,0.11728,1.5396,0.57684,-0.8696,-9.3364,-28.521,1.4291,0,0,0,6.7914,6.719,6.8868,6.8408,34.373,-24.174,-31.78,-245.9,290.17,189.72
1.71,7.3772,5.1252,1.7779,0.53111,-0.21778,0.069985,0.81584,8.4084,6.5641,0.13001,1.4068,0.56654,-0.80401,-9.0054,-28.749,1.1208,0,0,0,6.7908,6.715,6.8867,6.8475,31.804,-21.426,-29.859,-266.88,260.1,194.22
1.72,7.4608,5.1894,1.7793,0.53938,-0.20758,0.061496,0.81376,8.3199,6.2756,0.13976,1.2788,0.54294,-0.73546,-8.7009,-28.951,0.83199,0,0,0,6.7898,6.7117,6.8858,6.853,29.053,-18.963,-27.903,-282.65,232.91,196.81
1.73,7.5436,5.2507,1.7807,0.54682,-0.19799,0.053538,0.81174,8.2343,5.9852,0.14672,1.1561,0.50817,-0.66461,-8.4248,-29.129,0.56282,0,0,0,6.7887,6.7093,6.8844,6.8576,26.168,-16.758,-25.929,-293.57,208.43,197.62
1.74,7.6255,5.3091,1.7822,0.55351,-0.18902,0.046028,0.8098,8.1513,5.6931,0.15108,1.0392,0.46425,-0.5922,-8.1779,-29.287,0.31341,0,0,0,6.7879,6.708,6.8827,6.8612,23.196,-14.786,-23.955,-299.99,186.52,196.81
1.75,7.7066,5.3645,1.7837,0.55952,-0.18066,0.038886,0.80796,8.0706,5.3995,0.15305,0.9285,0.41308,-0.51897,-7.961,-29.426,0.083662,0,0,0,6.7875,6.708,6.8809,6.8642,20.181,-13.02,-21.998,-302.27,167.03,194.5
1.76,7.7869,5.4171,1.7852,0.56489,-0.17289,0.032042,0.80622,7.992,5.1047,0.15282,0.82409,0.35643,-0.44566,-7.7743,-29.548,-0.12665,0,0,0,6.7877,6.7093,6.879,6.8665,17.163,-11.438,-20.07,-300.77,149.79,190.83
1.77,7.8665,5.4666,1.7868,0.56968,-0.16569,0.025426,0.80459,7.915,4.8086,0.15058,0.72615,0.29595,-0.37303,-7.6176,-29.655,-0.31788,0,0,0,6.7885,6.712,6.8773,6.8683,14.177,-10.017,-18.185,-295.84,134.66,185.93
1.78,7.9452,5.5132,1.7882,0.57395,-0.15903,0.018981,0.80307,7.8395,4.5116,0.14653,0.63477,0.23312,-0.30178,-7.4905,-29.749,-0.49053,0,0,0,6.7901,6.716,6.8756,6.8696,11.257,-8.7378,-16.355,-287.84,121.49,179.95
1.79,8.0232,5.5569,1.7897,0.57774,-0.15289,0.012654,0.80167,7.7651,4.2137,0.14083,0.54994,0.16929,-0.23257,-7.3922,-29.83,-0.6452,0,0,0,6.7924,6.7213,6.8742,6.8706,8.4297,-7.5813,-14.589,-277.12,110.11,173.02
1.8,8.1005,5.5975,1.7911,0.5811,-0.14722,0.0063977,0.80038,7.6916,3.915,0.13368,0.47164,0.10563,-0.16602,-7.3215,-29.9,-0.78257,0,0,0,6.7954,6.7277,6.873,6.8713,5.722,-6.5301,-12.897,-264.05,100.38,165.28
1.81,8.1771,5.6352,1.7924,0.58406,-0.142,0.00017484,0.7992,7.6186,3.6157,0.12524,0.39977,0.043201,-0.10266,-7.2772,-29.961,-0.90341,0,0,0,6.7991,6.7352,6.872,6.8717,3.1554,-5.5687,-11.286,-248.97,92.143,156.86
1.82,8.2529,5.6698,1.7936,0.58666,-0.13718,-0.0060474,0.79811,7.546,3.3158,0.11566,0.3342,-0.017113,-0.042975,-7.2579,-30.012,-1.0086,0,0,0,6.8034,6.7436,6.8713,6.872,0.74807,-4.6828,-9.7618,-232.25,85.245,147.91
1.83,8.328,5.7015,1.7947,0.58894,-0.13272,-0.012295,0.79711,7.4734,3.0155,0.10511,0.27475,-0.074565,0.012666,-7.2617,-30.055,-1.099,0,0,0,6.8083,6.7528,6.8709,6.8721,-1.4853,-3.8598,-8.3292,-214.24,79.532,138.55
1.84,8.4024,5.7301,1.7957,0.59092,-0.12858,-0.018589,0.7962,7.4007,2.7148,0.093731,0.2212,-0.12855,0.063965,-7.287,-30.089,-1.1755,0,0,0,6.8136,6.7625,6.8707,6.8721,-3.5337,-3.0887,-6.9916,-195.3,74.852,128.93
1.85,8.476,5.7558,1.7965,0.59265,-0.12474,-0.024944,0.79535,7.3276,2.4137,0.081647,0.17332,-0.1786,0.11072,-7.3317,-30.117,-1.2391,0,0,0,6.8193,6.7726,6.8708,6.8721,-5.3894,-2.3599,-5.751,-175.78,71.05,119.18
1.86,8.5489,5.7784,1.7973,0.59414,-0.12114,-0.031372,0.79457,7.254,2.1125,0.068988,0.1308,-0.22439,0.15282,-7.3941,-30.137,-1.2908,0,0,0,6.8252,6.7829,6.8711,6.8721,-7.0485,-1.6653,-4.608,-156.04,67.974,109.44
1.87,8.6211,5.798,1.7979,0.59542,-0.11776,-0.037878,0.79384,7.1796,1.811,0.055867,0.093323,-0.26571,0.19024,-7.4721,-30.15,-1.3316,0,0,0,6.8311,6.7932,6.8716,6.872,-8.5106,-0.99847,-3.5617,-136.44,65.469,99.845
1.88,8.6925,5.8146,1.7984,0.59651,-0.11456,-0.044467,0.79314,7.1045,1.5095,0.04239,0.060542,-0.30251,0.22307,-7.5637,-30.157,-1.3624,0,0,0,6.8371,6.8033,6.8723,6.872,-9.7789,-0.35449,-2.6101,-117.33,63.383,90.532
1.89,8.7632,5.8282,1.7988,0.59744,-0.11151,-0.051138,0.79248,7.0283,1.2079,0.02865,0.03208,-0.33482,0.25145,-7.667,-30.157,-1.3841,0,0,0,6.8429,6.813,6.873,6.8721,-10.86,0.27008,-1.7497,-99.068,61.563,81.639
1.9,8.8331,5.8388,1.799,0.59821,-0.10858,-0.05789,0.79183,6.9511,0.90637,0.014735,0.00754,-0.36282,0.27565,-7.7803,-30.152,-1.3977,0,0,0,6.8484,6.8221,6.8738,6.8721,-11.764,0.87713,-0.97549,-82.014,59.853,73.302
1.91,8.9022,5.8463,1.7991,0.59886,-0.10575,-0.064717,0.7912,6.8727,0.6049,0.00072131,-0.013489,-0.38679,0.29598,-7.9017,-30.14,-1.4039,0,0,0,6.8534,6.8305,6.8746,6.8722,-12.506,1.467,-0.28133,-66.521,58.102,65.658
1.92,8.9705,5.8509,1.799,0.59938,-0.103,-0.071616,0.79057,6.793,0.30359,-0.013321,-0.031425,-0.40713,0.31285,-8.0299,-30.122,-1.4035,0,0,0,6.858,6.8379,6.8755,6.8724,-13.101,2.0385,0.34042,-52.928,56.166,58.836
1.93,9.0381,5.8524,1.7988,0.5998,-0.1003,-0.078581,0.78994,6.7121,0.002478,-0.02733,-0.046679,-0.42431,0.32671,-8.1633,-30.099,-1.3973,0,0,0,6.862,6.8444,6.8763,6.8726,-13.571,2.5896,0.89821,-41.321,54.027,52.861
1.94,9.1048,5.8509,1.7984,0.60013,-0.097653,-0.085605,0.78929,6.6298,-0.29837,-0.041249,-0.05963,-0.43881,0.33802,-8.301,-30.071,-1.3857,0,0,0,6.8654,6.8499,6.8769,6.8729,-13.934,3.1186,1.4003,-31.623,51.753,47.692
